19173,7511300.391,4688476.859,0,19173
19172,7511302.441,4688473.439,0,19172
19171,7511309.681,4688463.209,0,19171
19174,7511285.471,4688488.059,0,19174
19207,7511294.537,4688234.237,0,19207
19176,7511265.422,4688501.239,0,19176
19175,7511274.862,4688496.079,0,19175
19149,7511290.507,4688229.377,0,19149
19144,7511242.659,4688320.446,0,19144
19120,7511194.411,4688353.236,0,19120
19119,7511212.751,4688393.054,0,19119
19145,7511247.849,4688312.896,0,19145
19148,7511288.907,4688238.007,0,19148
19147,7511275.838,4688259.137,0,19147
19146,7511272.818,4688267.346,0,19146
19210,7511250.73,4688377.394,0,19210
19262,7511265.501,4688442.801,0,19262
19261,7511280.361,4688434.301,0,19261
19260,7511267.791,4688422.762,0,19260
19263,7511277.351,4688452.921,0,19263
25378,7511294.84,4688242.424,0,25378
19314,7511245.772,4688461.191,0,19314
19264,7511299.461,4688465.4,0,19264
19259,7511251.79,4688389.143,0,19259
19213,7511294.718,4688270.706,0,19213
19212,7511279.009,4688329.104,0,19212
19211,7511246.45,4688366.434,0,19211
19214,7511295.217,4688252.596,0,19214
19258,7511218.361,4688403.804,0,19258
19257,7511261.64,4688392.123,0,19257
19256,7511281.6,4688417.502,0,19256
