342,7511307.1680,4688466.7599,671.2178,1
343,7511278.3129,4688419.7930,685.8253,2
344,7511273.4748,4688413.6414,688.3528,3
345,7511258.4601,4688394.5503,692.7380,4
346,7511247.1981,4688379.3461,696.9488,5
347,7511241.8424,4688365.6314,699.6570,6
348,7511243.7966,4688363.3907,699.8388,7
349,7511222.5246,4688334.1296,710.5941,8
350,7511232.4253,4688433.2487,688.7333,9
19119,7511212.7510,4688393.0540,697.5450,19119
19120,7511194.4110,4688353.2360,708.0711,19120
19144,7511242.6590,4688320.4460,710.8065,19144
19145,7511247.8490,4688312.8960,711.7734,19145
19146,7511272.8180,4688267.3460,716.0359,19146
19147,7511275.8380,4688259.1370,716.7175,19147
19148,7511288.9070,4688238.0070,716.1485,19148
19149,7511290.5070,4688229.3770,715.4223,19149
19171,7511309.6810,4688463.2090,671.4749,19171
19172,7511302.4410,4688473.4390,671.0863,19172
19173,7511300.3910,4688476.8590,670.9957,19173
19174,7511285.4710,4688488.0590,671.6959,19174
19175,7511274.8620,4688496.0790,672.1545,19175
19176,7511265.4220,4688501.2390,673.0811,19176
19207,7511294.5370,4688234.2370,712.7071,19207
19210,7511250.7300,4688377.3940,696.9166,19210
19211,7511246.4500,4688366.4340,699.2591,19211
19212,7511279.0090,4688329.1040,701.2778,19212
19213,7511294.7180,4688270.7060,707.8460,19213
19214,7511295.2170,4688252.5960,711.2451,19214
19256,7511281.6000,4688417.5020,685.1631,19256
19257,7511261.6400,4688392.1230,692.8126,19257
19258,7511218.3610,4688403.8040,694.9370,19258
19314,7511245.7720,4688461.1910,681.7507,19314
25378,7511294.8400,4688242.4240,712.2148,25378
